image_path,label,label_id,split
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/squash leaf/240.jpg,squash leaf,12,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple rust/33.jpg,apple rust,1,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/417.jpg,basil leaf,3,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato early blight/google_0178.jpg,tomato early blight,13,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato late blight/google_0264.jpg,tomato late blight,14,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato early blight/google_0000.jpg,tomato early blight,13,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple rust/google_0060.jpg,apple rust,1,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cherry leaf/21.jpg,cherry leaf,5,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/216.jpg,basil leaf,3,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/107.jpg,citrus canker,6,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/62.jpg,basil leaf,3,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cucumber leaf/google_0266.jpg,cucumber leaf,8,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple scab/9.jpg,apple scab,2,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/plum leaf/235.jpg,plum leaf,11,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/google_0384.jpg,basil leaf,3,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/grape downy mildew/google_0067.jpg,grape downy mildew,9,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato early blight/77.jpg,tomato early blight,13,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/grape downy mildew/google_0212.jpg,grape downy mildew,9,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple scab/google_0316.jpg,apple scab,2,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato early blight/google_0225.jpg,tomato early blight,13,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/plum leaf/21.jpg,plum leaf,11,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/172.jpg,apple leaf,0,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/38.jpg,basil leaf,3,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/maple leaf/75.jpg,maple leaf,10,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/maple leaf/google_0163.jpg,maple leaf,10,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/230.jpg,cabbage leaf,4,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/plum leaf/299.jpg,plum leaf,11,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato late blight/5.jpg,tomato late blight,14,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/google_0308.jpg,basil leaf,3,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/12.jpg,basil leaf,3,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/google_0004.jpg,citrus canker,6,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/176.jpg,citrus canker,6,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple scab/google_0023.jpg,apple scab,2,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/grape downy mildew/google_0104.jpg,grape downy mildew,9,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/corn smut/155.jpg,corn smut,7,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple rust/google_0038.jpg,apple rust,1,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/441 - Copy.jpg,citrus canker,6,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/squash leaf/z78.jpg,squash leaf,12,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple scab/61.jpg,apple scab,2,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple scab/46.jpg,apple scab,2,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/maple leaf/323.jpg,maple leaf,10,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/maple leaf/google_0036.jpg,maple leaf,10,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/squash leaf/z372.jpg,squash leaf,12,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/grape downy mildew/6.jpg,grape downy mildew,9,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/google_0201.jpg,cabbage leaf,4,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/squash leaf/google_0425.jpg,squash leaf,12,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/grape downy mildew/google_0355.jpg,grape downy mildew,9,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/119.jpg,citrus canker,6,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/corn smut/24.jpg,corn smut,7,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/grape downy mildew/241.jpg,grape downy mildew,9,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/271.jpg,basil leaf,3,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/maple leaf/395.jpg,maple leaf,10,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/grape downy mildew/google_0465.jpg,grape downy mildew,9,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple rust/google_0073.jpg,apple rust,1,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/squash leaf/zgoogle_0142.jpg,squash leaf,12,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/111.jpg,apple leaf,0,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/plum leaf/421.jpg,plum leaf,11,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple rust/1.jpg,apple rust,1,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/google_0217.jpg,basil leaf,3,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cucumber leaf/google_0332.jpg,cucumber leaf,8,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/corn smut/google_0039.jpg,corn smut,7,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/google_0024.jpg,citrus canker,6,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato early blight/google_0024.jpg,tomato early blight,13,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/192.jpg,basil leaf,3,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/243.jpg,citrus canker,6,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/squash leaf/273.jpg,squash leaf,12,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato late blight/google_0091.jpg,tomato late blight,14,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/google_0133.jpg,apple leaf,0,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple rust/google_0213.jpg,apple rust,1,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/google_0002.jpg,apple leaf,0,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/plum leaf/311.jpg,plum leaf,11,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/241.jpg,citrus canker,6,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/74.jpg,cabbage leaf,4,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/7.jpg,apple leaf,0,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cherry leaf/google_0120.jpg,cherry leaf,5,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/google_0011.jpg,apple leaf,0,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cherry leaf/46.jpg,cherry leaf,5,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/75.jpg,cabbage leaf,4,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/squash leaf/google_0124.jpg,squash leaf,12,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/maple leaf/199.jpg,maple leaf,10,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/478.jpg,cabbage leaf,4,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/corn smut/google_0189.jpg,corn smut,7,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/278.jpg,cabbage leaf,4,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cucumber leaf/google_0124.jpg,cucumber leaf,8,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato late blight/130 - Copy (2).jpg,tomato late blight,14,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/corn smut/google_0126.jpg,corn smut,7,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cherry leaf/143.jpg,cherry leaf,5,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cherry leaf/126.jpg,cherry leaf,5,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/101.jpg,citrus canker,6,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/299.jpg,basil leaf,3,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cucumber leaf/123.jpg,cucumber leaf,8,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/squash leaf/zgoogle_0206.jpg,squash leaf,12,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/404.jpg,citrus canker,6,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato late blight/google_0095.jpg,tomato late blight,14,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato early blight/google_0196.jpg,tomato early blight,13,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/94.jpg,cabbage leaf,4,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cherry leaf/109.jpg,cherry leaf,5,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple scab/google_0310.jpg,apple scab,2,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/maple leaf/402.jpg,maple leaf,10,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cherry leaf/google_0163.jpg,cherry leaf,5,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/grape downy mildew/21.jpg,grape downy mildew,9,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/google_0377.jpg,apple leaf,0,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/313.jpg,cabbage leaf,4,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cherry leaf/74.jpg,cherry leaf,5,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple scab/google_0318.jpg,apple scab,2,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/20.jpg,apple leaf,0,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato early blight/google_0120.jpg,tomato early blight,13,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/plum leaf/google_0044.jpg,plum leaf,11,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/grape downy mildew/google_0057.jpg,grape downy mildew,9,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/12.jpg,apple leaf,0,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/grape downy mildew/google_0148.jpg,grape downy mildew,9,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/271.jpg,cabbage leaf,4,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/squash leaf/13.jpg,squash leaf,12,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/plum leaf/google_0169.jpg,plum leaf,11,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/366.jpg,basil leaf,3,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple rust/google_0219.jpg,apple rust,1,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cucumber leaf/54.jpg,cucumber leaf,8,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/plum leaf/347.jpg,plum leaf,11,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/grape downy mildew/91.jpg,grape downy mildew,9,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/squash leaf/52.jpg,squash leaf,12,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/465.jpg,cabbage leaf,4,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/66.jpg,citrus canker,6,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/plum leaf/82.jpg,plum leaf,11,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple rust/100.jpg,apple rust,1,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cucumber leaf/google_0358.jpg,cucumber leaf,8,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/google_0168.jpg,basil leaf,3,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/81.jpg,citrus canker,6,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/google_0052.jpg,cabbage leaf,4,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple scab/google_0283.jpg,apple scab,2,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/grape downy mildew/115.jpg,grape downy mildew,9,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/323.jpg,citrus canker,6,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple scab/google_0249.jpg,apple scab,2,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/google_0044.jpg,apple leaf,0,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/239.jpg,citrus canker,6,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/maple leaf/google_0008.jpg,maple leaf,10,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/google_0252.jpg,basil leaf,3,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/google_0172.jpg,citrus canker,6,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/grape downy mildew/google_0168.jpg,grape downy mildew,9,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/380.jpg,citrus canker,6,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato early blight/google_0256.jpg,tomato early blight,13,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cucumber leaf/2.jpg,cucumber leaf,8,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/52.jpg,apple leaf,0,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/317.jpg,apple leaf,0,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/46.jpg,cabbage leaf,4,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple scab/google_0030.jpg,apple scab,2,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/grape downy mildew/google_0275.jpg,grape downy mildew,9,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/google_0010.jpg,citrus canker,6,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple scab/google_0119.jpg,apple scab,2,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/maple leaf/397.jpg,maple leaf,10,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/219.jpg,basil leaf,3,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/squash leaf/zgoogle_0212.jpg,squash leaf,12,train
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cucumber leaf/3.jpg,cucumber leaf,8,train
